Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"276","'729","Sudan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.12","E"
"276","'729","Sudan","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.55","E"
"276","'729","Sudan","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"276","'729","Sudan","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.2","E"
"276","'729","Sudan","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.66","E"
"276","'729","Sudan","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.51","E"
"276","'729","Sudan","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.24","E"
"276","'729","Sudan","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.72","E"
"276","'729","Sudan","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.42","E"
"276","'729","Sudan","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.48","E"
"276","'729","Sudan","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.25","E"
"276","'729","Sudan","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.21","E"
"276","'729","Sudan","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.2","E"
"276","'729","Sudan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","45.2","E"
"276","'729","Sudan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","50","E"
"276","'729","Sudan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","56.7","E"
"276","'729","Sudan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","56.3","E"
"276","'729","Sudan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","41.6","E"
"276","'729","Sudan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","18.4","E"
"276","'729","Sudan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","21","E"
"276","'729","Sudan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","24.5","E"
"276","'729","Sudan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","25","E"
"276","'729","Sudan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","19","E"
"207","'740","Suriname","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.42","E"
"207","'740","Suriname","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.65","E"
"207","'740","Suriname","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.75","E"
"207","'740","Suriname","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","5.11","E"
"207","'740","Suriname","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","5.42","E"
"207","'740","Suriname","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.59","E"
"207","'740","Suriname","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.62","E"
"207","'740","Suriname","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.41","E"
"207","'740","Suriname","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.12","E"
"207","'740","Suriname","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.78","E"
"207","'740","Suriname","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.95","E"
"207","'740","Suriname","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.26","E"
"207","'740","Suriname","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.45","E"
"207","'740","Suriname","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.8","E"
"207","'740","Suriname","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","1.07","E"
"207","'740","Suriname","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.14","E"
"207","'740","Suriname","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.22","E"
"207","'740","Suriname","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","19.6","E"
"207","'740","Suriname","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","18.6","E"
"207","'740","Suriname","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","18.9","E"
"207","'740","Suriname","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","24.8","E"
"207","'740","Suriname","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","25.9","E"
"207","'740","Suriname","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.1","E"
"207","'740","Suriname","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.1","E"
"207","'740","Suriname","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.1","E"
"207","'740","Suriname","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.2","E"
"207","'740","Suriname","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.2","E"
"210","'752","Sweden","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.71","E"
"210","'752","Sweden","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.77","E"
"210","'752","Sweden","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.91","E"
"210","'752","Sweden","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3","E"
"210","'752","Sweden","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.1","E"
"210","'752","Sweden","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.47","E"
"210","'752","Sweden","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.31","E"
"210","'752","Sweden","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.64","E"
"210","'752","Sweden","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.59","E"
"210","'752","Sweden","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.35","E"
"210","'752","Sweden","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.4","E"
"210","'752","Sweden","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.77","E"
"210","'752","Sweden","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.9","E"
"210","'752","Sweden","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.77","E"
"210","'752","Sweden","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.81","E"
"210","'752","Sweden","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.09","E"
"210","'752","Sweden","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.09","E"
"210","'752","Sweden","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","3.5","E"
"210","'752","Sweden","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","4.1","E"
"210","'752","Sweden","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","3.5","E"
"210","'752","Sweden","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","2.9","E"
"210","'752","Sweden","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","3.6","E"
"210","'752","Sweden","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.4","E"
"210","'752","Sweden","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.4","E"
"210","'752","Sweden","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.4","E"
"210","'752","Sweden","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.3","E"
"210","'752","Sweden","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.4","E"
"211","'756","Switzerland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.39","E"
"211","'756","Switzerland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.45","E"
"211","'756","Switzerland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.55","E"
"211","'756","Switzerland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.59","E"
"211","'756","Switzerland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.65","E"
"211","'756","Switzerland","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.21","E"
"211","'756","Switzerland","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.24","E"
"211","'756","Switzerland","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.67","E"
"211","'756","Switzerland","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.63","E"
"211","'756","Switzerland","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.25","E"
"211","'756","Switzerland","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.34","E"
"211","'756","Switzerland","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.74","E"
"211","'756","Switzerland","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.7","E"
"211","'756","Switzerland","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.58","E"
"211","'756","Switzerland","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.63","E"
"211","'756","Switzerland","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.07","E"
"211","'756","Switzerland","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.11","E"
"211","'756","Switzerland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","1.3","E"
"211","'756","Switzerland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","1.6","E"
"211","'756","Switzerland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","1.4","E"
"211","'756","Switzerland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","1.3","E"
"211","'756","Switzerland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","1.2","E"
"211","'756","Switzerland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.1","E"
"211","'756","Switzerland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.1","E"
"211","'756","Switzerland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.1","E"
"211","'756","Switzerland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.1","E"
"211","'756","Switzerland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.1","E"
"208","'762","Tajikistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.11","E"
"208","'762","Tajikistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.12","E"
"208","'762","Tajikistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.29","E"
"208","'762","Tajikistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.57","E"
"208","'762","Tajikistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.71","E"
"208","'762","Tajikistan","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.55","E"
"208","'762","Tajikistan","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.76","E"
"208","'762","Tajikistan","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.82","E"
"208","'762","Tajikistan","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.99","E"
"208","'762","Tajikistan","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.44","E"
"208","'762","Tajikistan","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.27","E"
"208","'762","Tajikistan","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.43","E"
"208","'762","Tajikistan","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.53","E"
"208","'762","Tajikistan","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.63","E"
"208","'762","Tajikistan","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.89","E"
"208","'762","Tajikistan","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.16","E"
"208","'762","Tajikistan","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.27","E"
"208","'762","Tajikistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","37.8","E"
"208","'762","Tajikistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","34.3","E"
"208","'762","Tajikistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","33.9","E"
"208","'762","Tajikistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","35.7","E"
"208","'762","Tajikistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","32.5","E"
"208","'762","Tajikistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","3.4","E"
"208","'762","Tajikistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","3.1","E"
"208","'762","Tajikistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","3.2","E"
"208","'762","Tajikistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","3.4","E"
"208","'762","Tajikistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","3.2","E"
"216","'764","Thailand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.03","E"
"216","'764","Thailand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.1","E"
"216","'764","Thailand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.25","E"
"216","'764","Thailand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.39","E"
"216","'764","Thailand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.53","E"
"216","'764","Thailand","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.9","E"
"216","'764","Thailand","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.82","E"
"216","'764","Thailand","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.94","E"
"216","'764","Thailand","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.89","E"
"216","'764","Thailand","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"216","'764","Thailand","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.98","E"
"216","'764","Thailand","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.75","E"
"216","'764","Thailand","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.89","E"
"216","'764","Thailand","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.79","E"
"216","'764","Thailand","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.79","E"
"216","'764","Thailand","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.11","E"
"216","'764","Thailand","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.15","E"
"216","'764","Thailand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","21.1","E"
"216","'764","Thailand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","21.9","E"
"216","'764","Thailand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","19.6","E"
"216","'764","Thailand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","19.7","E"
"216","'764","Thailand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","18.3","E"
"216","'764","Thailand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","14.9","E"
"216","'764","Thailand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","15.6","E"
"216","'764","Thailand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","14","E"
"216","'764","Thailand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","14.1","E"
"216","'764","Thailand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","13.1","E"
"220","'780","Trinidad and Tobago","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.91","E"
"220","'780","Trinidad and Tobago","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.01","E"
"220","'780","Trinidad and Tobago","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.07","E"
"220","'780","Trinidad and Tobago","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.21","E"
"220","'780","Trinidad and Tobago","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.51","E"
"220","'780","Trinidad and Tobago","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.61","E"
"220","'780","Trinidad and Tobago","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.69","E"
"220","'780","Trinidad and Tobago","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.05","E"
"220","'780","Trinidad and Tobago","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.92","E"
"220","'780","Trinidad and Tobago","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.36","E"
"220","'780","Trinidad and Tobago","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.4","E"
"220","'780","Trinidad and Tobago","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.76","E"
"220","'780","Trinidad and Tobago","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.1","E"
"220","'780","Trinidad and Tobago","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.98","E"
"220","'780","Trinidad and Tobago","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","1.22","E"
"220","'780","Trinidad and Tobago","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.17","E"
"220","'780","Trinidad and Tobago","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.18","E"
"220","'780","Trinidad and Tobago","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","32","E"
"220","'780","Trinidad and Tobago","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","33","E"
"220","'780","Trinidad and Tobago","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","33.3","E"
"220","'780","Trinidad and Tobago","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","38.1","E"
"220","'780","Trinidad and Tobago","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","39.2","E"
"220","'780","Trinidad and Tobago","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.5","E"
"220","'780","Trinidad and Tobago","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.5","E"
"220","'780","Trinidad and Tobago","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.5","E"
"220","'780","Trinidad and Tobago","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.6","E"
"220","'780","Trinidad and Tobago","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.6","E"
"222","'788","Tunisia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.66","E"
"222","'788","Tunisia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.74","E"
"222","'788","Tunisia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.82","E"
"222","'788","Tunisia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.83","E"
"222","'788","Tunisia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.03","E"
"222","'788","Tunisia","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.32","E"
"222","'788","Tunisia","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.3","E"
"222","'788","Tunisia","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.84","E"
"222","'788","Tunisia","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.17","E"
"222","'788","Tunisia","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.48","E"
"222","'788","Tunisia","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.59","E"
"222","'788","Tunisia","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.53","E"
"222","'788","Tunisia","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.61","E"
"222","'788","Tunisia","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","1.13","E"
"222","'788","Tunisia","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","1.19","E"
"222","'788","Tunisia","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.18","E"
"222","'788","Tunisia","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.18","E"
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","7.7","E"
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","7.2","E"
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","6.9","E"
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","8.1","E"
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","7.3","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.9","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.9","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.8","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.9","E"
"223","'792","Türkiye","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.44","E"
"223","'792","Türkiye","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.58","E"
"223","'792","Türkiye","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.87","E"
"223","'792","Türkiye","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.71","E"
"223","'792","Türkiye","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.82","E"
"223","'792","Türkiye","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.36","E"
"223","'792","Türkiye","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.51","E"
"223","'792","Türkiye","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.82","E"
"223","'792","Türkiye","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.14","E"
"223","'792","Türkiye","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.27","E"
"223","'792","Türkiye","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.42","E"
"223","'792","Türkiye","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.45","E"
"223","'792","Türkiye","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.6","E"
"223","'792","Türkiye","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.85","E"
"223","'792","Türkiye","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.97","E"
"223","'792","Türkiye","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.13","E"
"223","'792","Türkiye","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.19","E"
"223","'792","Türkiye","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","11.7","E"
"223","'792","Türkiye","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","12.3","E"
"223","'792","Türkiye","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","14.7","E"
"223","'792","Türkiye","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","10.9","E"
"223","'792","Türkiye","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","8.7","E"
"223","'792","Türkiye","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","9.6","E"
"223","'792","Türkiye","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","10.2","E"
"223","'792","Türkiye","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","12.3","E"
"223","'792","Türkiye","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","9.1","E"
